age_upon_intake_(years),time_in_shelter_days
4,0.194444444
12,11.27083333
12,3.068055556
10,4.851388889
6,13.88888889
7,13.06180556
7,8.952083333
4,1.213888889
5,5.989583333
6,0.134027778
7,1.041666667
7,5.902083333
7,1.150694444
4,0.067361111
7,0.043055556
1,1.098611111
11,1.910416667
7,1.151388889
4,0.667361111
8,0.088194444
7,0.224305556
9,88.80277778
3,1.994444444
14,0.80625
3,164.8652778
4,0.640277778
8,9.930555556
7,143.1194444
6,8.179166667
4,3.788888889
4,1.101388889
3,35.13541667
3,2.028472222
7,8.845138889
4,23.08958333
6,4.333333333
7,12.35
5,0.08125
4,5.986111111
9,0.917361111
7,0.088888889
7,1.003472222
6,0.809722222
3,0.754861111
5,7.866666667
4,8.749305556
5,57.99583333
6,0.843055556
5,342.2208333
5,8.006944444
3,0.947222222
4,0.009027778
5,11.10833333
2,5.779861111
10,0.829166667
7,0.1875
4,11.175
7,1.138888889
6,2.072222222
7,0.202777778
6,71.13472222
6,1.190972222
7,7.270138889
5,9.213888889
4,0.14375
5,5.236805556
8,0.720833333
7,0.061111111
8,19.38472222
4,9.829166667
7,125.6680556
3,0.685416667
3,4.056944444
3,0.077083333
6,27.10208333
4,11.95486111
8,903.9729167
6,12.81180556
8,29.97638889
4,0.044444444
5,8.8125
5,9.117361111
3,18.99583333
3,22.0875
6,10.06180556
6,104.9604167
5,20.19930556
5,3.186805556
4,25.45416667
5,1.9625
4,1.070138889
6,4.354166667
5,1.938194444
4,1.847222222
7,5.029861111
9,25.11388889
4,550.7694444
4,316.7520833
3,3.932638889
6,10.55416667
9,20.36875
6,0.113194444
6,1.026388889
7,9.0125
3,0.045138889
3,4.059027778
3,20.83819444
7,0.086111111
4,7.006944444
3,147.0909722
6,0.240972222
6,1.44375
4,0.979166667
9,10.87013889
5,29.21666667
5,0.095833333
3,0.222222222
3,3.127083333
8,37.93611111
7,37.4
2,80.15763889
6,0.766666667
4,11.97361111
4,6.924305556
3,3.071527778
4,7.895138889
7,0.215277778
4,14.25763889
6,7.809722222
9,9.079861111
6,10.98402778
7,22.98194444
3,6.863194444
6,115.9902778
7,5.338888889
8,0.325694444
8,0.738194444
5,10.93472222
6,31.04930556
4,46.04027778
13,0.082638889
3,3.035416667
2,2.700694444
5,3.9625
4,1.101388889
3,0.118055556
6,78.25416667
5,3.958333333
2,0.051388889
6,1.102083333
4,0.460416667
6,10.59861111
8,44.09444444
7,0.427083333
4,1.353472222
3,0.170138889
8,0.843055556
8,1.180555556
6,3.11875
6,1.890972222
5,13.23125
8,5.038888889
3,4.815277778
5,0.779861111
4,17.03680556
10,5.135416667
9,578.8395833
7,316.9618056
6,2.978472222
9,2.978472222
7,29.74583333
3,133.2895833
7,0.166666667
8,3.025
6,91.91319444
2,11.10555556
2,65.06666667
3,158.9444444
4,11.93402778
4,11.32986111
8,0.922916667
5,5.015277778
8,57.88611111
6,83.92569444
4,20.86111111
3,7.770833333
3,0.849305556
6,10.26041667
4,18.95902778
11,0.080555556
4,10.47430556
4,10.76736111
4,11.10555556
4,10.94583333
6,49.86944444
5,24.02916667
4,1.504861111
4,4.107638889
4,95.12708333
3,24.68194444
4,8.986805556
7,10.00555556
7,4.05625
6,98.93055556
7,1.220138889
4,4.978472222
7,388.0090278
8,43.04930556
5,1.102777778
4,1.870833333
3,12.15347222
5,0.913888889
4,8.092361111
6,0.897222222
5,8.097222222
2,0.15625
4,0.307638889
4,3.742361111
8,6.506944444
11,9.231944444
11,8.061805556
9,8.288194444
9,9.232638889
7,9.232638889
7,9.302083333
7,9.301388889
7,8.2875
7,9.232638889
7,8.289583333
3,3.231944444
5,123.5027778
4,1.229166667
6,0.205555556
3,4.070833333
13,0.407638889
4,25.08819444
4,1.222916667
3,0.240277778
7,1.986111111
8,83.94097222
5,56.12569444
5,2.356944444
9,4.595138889
5,2.705555556
7,0.083333333
6,1.045138889
4,1.104166667
8,29.14791667
7,138.1715278
4,114.9451389
5,5.334027778
8,1.090972222
8,3.884027778
8,6.008333333
10,3.990277778
7,94.15902778
6,2.178472222
3,3.600694444
2,0.708333333
8,108.5520833
8,20.97777778
7,14.91458333
7,10.19930556
7,0.878472222
6,46.00625
4,9.481944444
8,0.169444444
6,0.189583333
8,8.102777778
6,1.083333333
3,2.245833333
8,0.716666667
5,0.290277778
10,1.079861111
4,1.720138889
7,0.060416667
15,1.128472222
4,8.070833333
6,1.352083333
5,0.215277778
7,3.906944444
5,4.180555556
4,29.05347222
3,105.0527778
6,5.934027778
4,2.028472222
5,5.120833333
9,4.227777778
8,0.19375
6,3.797916667
4,3.965277778
2,0.189583333
3,3.988194444
2,0.939583333
3,3.851388889
3,1.008333333
7,0.56875
4,5.1
3,16.13680556
4,0.204861111
4,0.204861111
5,22.14513889
6,4.972222222
5,9.102083333
6,1.778472222
6,0.125694444
11,5.177777778
3,53.18194444
6,50.16805556
2,0.939583333
7,0.742361111
5,0.248611111
6,4.813194444
3,2.127083333
7,0.058333333
4,2.863194444
4,1.05625
7,0.198611111
5,167.8479167
6,38.025
3,0.861111111
14,11.11458333
3,6.267361111
2,1.183333333
3,62.72222222
3,52.925
3,1.005555556
3,4.027083333
5,0.243055556
5,1.082638889
4,129.4576389
4,10.23888889
6,0.120138889
3,3.959027778
2,11.23055556
8,6.345138889
4,0.111805556
6,14.08472222
3,0.149305556
9,9.074305556
6,5.175694444
4,0.111111111
4,11.79027778
6,0.992361111
6,9.664583333
5,42.13611111
5,1.295138889
7,0.036111111
7,0.038888889
6,0.054166667
5,0.015972222
5,1.186805556
4,6.94375
7,9
3,12.43055556
4,331.8243056
5,8.129166667
10,0.143055556
11,0.065277778
3,1.024305556
5,1.186805556
5,13.13125
2,101.0354167
8,0.869444444
2,16.02152778
2,0.256944444
5,1.055555556
6,11.74583333
4,5.977083333
6,11.74583333
4,5.977777778
2,9.321527778
9,34.03194444
5,6.2
8,0.011805556
9,5.977777778
13,11.74513889
11,5.977083333
5,7.152777778
10,0.179166667
5,1.467361111
4,0.038888889
6,0.249305556
3,1.128472222
6,9.165972222
9,7.688888889
6,1.404861111
11,27.11111111
6,66.98402778
8,41.95972222
11,99.00555556
9,86.05694444
2,7.1625
9,15.02430556
4,9.000694444
5,5.873611111
3,9.090277778
9,9.090277778
4,10.74375
1,11.95208333
4,7.154166667
5,20.94861111
2,1.020138889
4,7.880555556
7,11.99583333
4,12.19097222
3,8.6875
6,2.272222222
14,4.568055556
4,0.045833333
3,0.170833333
5,0.113194444
3,0.046527778
3,0.607638889
5,0.067361111
4,19.10138889
4,1.983333333
4,9.061805556
4,0.235416667
6,3.9625
6,0.751388889
7,2.022222222
7,3.209027778
6,0.059722222
6,0.711805556
6,1.011111111
2,1.795138889
5,0.141666667
4,0.063888889
2,4.304166667
6,0.041666667
2,6.14375
6,36.91180556
3,7.480555556
2,4.071527778
6,9.076388889
8,19.16388889
4,0.118055556
4,10.06319444
7,0.145833333
7,0.075694444
5,0.084027778
4,0.159027778
4,0.261111111
3,0.150694444
3,0.297222222
3,0.204166667
4,0.825694444
3,2.761805556
4,1.082638889
3,0.1875
6,1.815277778
5,0.057638889
7,6.310416667
4,28.96041667
4,3.106944444
3,2.138888889
3,5.89375
7,0.151388889
1,1.040277778
5,0.015972222
2,0.219444444
5,1.177777778
10,18.28888889
5,0.570833333
3,5.993055556
3,9.867361111
3,5.741666667
4,1.761805556
3,26.13333333
13,6.882638889
6,4.010416667
3,4.893055556
7,11.14236111
5,1.231944444
6,5.279861111
10,20.74305556
9,0.041666667
5,7.319444444
4,18.08680556
6,66.01319444
3,1.05
6,0.026388889
3,1.095138889
3,39.06944444
6,7.975
4,23.12847222
3,0.720833333
2,0.061111111
5,1.1
2,0.099305556
12,0.094444444
5,4.181944444
2,10.02638889
4,8.954861111
5,0.75
2,29.76319444
5,6.229166667
10,0.024305556
4,1.388194444
3,5.040277778
13,1.088888889
7,2.857638889
9,3.95
2,5.195833333
7,0.765972222
5,352.03125
4,17.01527778
4,4.959722222
12,0.920138889
5,12.18333333
5,9.872222222
5,4.913888889
4,12.01875
6,9.257638889
9,3.905555556
4,17.88958333
3,0.270138889
3,6.095138889
3,0.989583333
2,4.263888889
0.657534247,0.941666667
6,2.413888889
6,2.875694444
6,19.22569444
5,3.127777778
3,8.013194444
10,0.220138889
2,0.030555556
2,2.099305556
2,73.19027778
2,2.092361111
8,5.098611111
12,0.148611111
2,2.825
8,5.254861111
5,81.11319444
3,8.241666667
6,21.44861111
8,114.7840278
15,6.279861111
3,0.229861111
5,11.10208333
10,10.43819444
3,1.259722222
3,1.114583333
6,0.067361111
3,6.817361111
3,1.770138889
2,24.06458333
5,41.20902778
5,3.940972222
8,0.170833333
2,10.02361111
8,1.044444444
2,0.194444444
6,2.086805556
6,7.1875
8,6.710416667
9,5.227777778
6,4.895833333
4,137.8833333
4,0.222916667
6,9.972916667
3,0.065277778
4,0.068055556
2,0.163888889
12,18.03402778
6,76.025
4,7.898611111
2,53.21319444
3,3.877083333
6,0.145138889
3,34.88402778
5,0.179861111
8,0.138888889
7,4.136805556
9,12.74444444
8,10.22708333
5,101.2493056
4,4.097222222
4,0.982638889
6,2.298611111
6,2.298611111
2,29.21527778
3,29.21527778
5,9.230555556
8,9.038888889
3,1.134027778
7,113.0097222
6,56.14375
2,16.92638889
6,0.193055556
5,0.036805556
5,9.06875
4,142.0652778
4,0.320833333
4,2.027083333
4,12.15
2,16.075
4,11.19375
5,312.1868056
10,9.230555556
10,18.08333333
10,30.88263889
9,20.72777778
9,42.02569444
9,26.02986111
8,2.959027778
1,9.961805556
6,12.03263889
5,4.2375
5,0.040277778
9,0.072916667
7,4.002777778
9,11.04861111
7,1.053472222
5,9.215972222
6,4.1625
4,6.850694444
4,0.20625
4,0.165972222
3,0.1875
5,76.10972222
2,3.936805556
4,1.881944444
4,301.2416667
4,4.240972222
3,16.17708333
9,2.182638889
5,73.97638889
5,11.04166667
6,2.929861111
2,96.87222222
1,116.0701389
8,51.85486111
5,4.241666667
6,0.897222222
3,1.8875
5,87.65069444
2,67.73958333
2,10.05555556
2,1.788888889
2,5.877777778
2,3.769444444
5,0.065972222
3,0.043055556
4,18.40486111
4,63.23958333
5,1.078472222
4,5.965277778
5,22.77986111
4,11.09027778
5,2.624305556
7,10.97083333
6,10.82083333
3,68.99583333
5,11.14097222
5,8.234027778
9,1.043055556
9,2.624305556
9,2.140972222
5,2.909027778
3,0.290972222
3,1.205555556
3,0.111805556
3,0.04375
2,0.20625
14,19.19583333
10,0.04375
2,12.96875
2,18.03402778
4,9.875694444
8,3.094444444
6,0.853472222
6,1.015972222
6,2.054861111
6,3.288194444
5,4.706944444
5,2.026388889
4,83.02083333
5,19.82569444
3,7.005555556
10,1.261805556
5,22.55833333
5,6.268055556
3,18.34236111
8,0.21875
7,2.111111111
1,2.000694444
5,17.07708333
2,37.15902778
3,0.28125
1,7.11875
2,8.975694444
4,212.10625
4,10.88333333
3,5.173611111
3,10.82083333
9,10.84722222
6,7.911111111
3,8.904166667
4,8.038888889
3,29.23194444
6,175.85
5,239.7777778
5,0.114583333
5,0.14375
2,11.89791667
4,4.176388889
3,7.461111111
7,5.102083333
3,18.26736111
3,12.00972222
3,7.953472222
3,5.077777778
3,9.859722222
13,0.086111111
4,1.102083333
4,0.242361111
12,6.063194444
8,0.178472222
3,8.564583333
1,5.008333333
1,5.008333333
6,0.950694444
2,17.84097222
2,0.029166667
5,36.94027778
4,5.834722222
4,2.0875
7,14.77916667
2,1.054861111
7,2.09375
6,6.975
1,5.110416667
7,2.966666667
4,1.930555556
6,1.030555556
3,1.185416667
14,0.425694444
3,12.32777778
6,2.557638889
6,0.054861111
7,39.15833333
4,0.085416667
4,4.336805556
8,0.03125
3,6.947916667
2,10.17083333
1,87.13125
1,49.24166667
8,0.038888889
5,229.1048611
5,9.276388889
8,197.7798611
5,130.3284722
7,1.053472222
5,7.738194444
4,153.1875
3,14.12152778
2,6.845833333
2,113.8090278
2,14.28402778
7,10.12013889
4,4.871527778
11,8.134027778
3,2.095138889
3,0.015972222
2,6.040972222
2,1.04375
2,2.034027778
2,0.084722222
1,4.074305556
5,80.32291667
5,247.2111111
5,2.640972222
11,4.051388889
6,0.034027778
7,0.132638889
4,0.784027778
3,1.202083333
2,19.05833333
5,10.85138889
9,6.841666667
7,1.032638889
1,2.186111111
5,6.384027778
4,2.178472222
9,0.068055556
7,13.15694444
4,3.084027778
4,0.173611111
5,3.105555556
2,1.96875
4,0.783333333
5,99.50625
9,0.295833333
10,2.289583333
9,0.60625
6,6.822916667
5,34.00138889
4,0.955555556
4,322.8277778
3,0.761805556
2,1.114583333
2,1.1125
2,8.847916667
3,4.924305556
2,15.99027778
3,143.1034722
5,0.070833333
2,3.988888889
12,2.990972222
7,63.07361111
7,1.176388889
9,1.942361111
4,11.74236111
5,16.11041667
7,3.127777778
8,102.9409722
9,1.224305556
8,0.529166667
8,10.12430556
8,5.820138889
7,10.76111111
6,0.11875
5,4.926388889
3,85.07569444
2,33.02013889
2,0.833333333
1,2.822222222
2,3.045138889
2,0.052083333
5,25.73541667
3,242.1888889
2,162.7694444
1,6.0375
1,1.951388889
8,0.115972222
8,0.018055556
5,6.095138889
6,2.876388889
2,6.124305556
5,9.969444444
1,18.91041667
4,4.021527778
3,16.15416667
8,9.088888889
5,1.044444444
4,7.784722222
7,3.973611111
5,89.01875
3,8.332638889
4,3.966666667
3,6.207638889
3,4.025694444
5,8.158333333
1,4.939583333
8,10.01736111
2,92.94305556
5,4.9125
5,0.06875
4,0.922222222
2,1.084027778
3,29.87222222
10,6.992361111
7,0.627777778
5,17.18194444
6,18.26180556
5,84.06388889
4,39.14305556
4,30.73055556
11,0.114583333
5,0.872222222
4,0.2875
8,0.0625
4,1.997916667
2,7.96875
15,0.076388889
3,54.69097222
5,5.145138889
2,4.031944444
10,0.170138889
7,17.70625
7,9.805555556
7,5.334027778
4,23.95902778
4,52.02986111
4,6.952777778
2,7.870833333
2,2.009722222
2,16.9625
2,57.06458333
4,140.05625
4,17.02222222
4,2.997222222
4,0.275
3,0.019444444
8,4.263888889
6,1.0875
9,8.261111111
6,1.261111111
5,0.168055556
3,14.94722222
7,0.976388889
7,0.013888889
8,6.773611111
10,35.24305556
10,3.09375
1,9.848611111
4,7.747916667
1,14.86041667
8,19.98958333
13,8.949305556
6,7.129861111
5,0.996527778
5,3.749305556
4,0.979166667
8,9.861111111
5,0.045138889
5,11.76597222
4,143.9090278
9,0.791666667
2,18.14375
4,2.193055556
5,3.070138889
1,5.295833333
4,8.803472222
4,12.23402778
3,5.25
3,1.011111111
6,9.776388889
2,6.102083333
2,87.24236111
4,0.047916667
3,0.054166667
3,1.315972222
3,2.094444444
7,1255.047222
4,11.52361111
7,38.16597222
4,72.23680556
6,1.738194444
7,8.961111111
5,41.22986111
1,0.741666667
7,7.929166667
5,4.184722222
8,1.661111111
4,34.97013889
2,0.772916667
2,4.909027778
5,10.17291667
9,9.899305556
9,13.20694444
8,1.046527778
8,8.983333333
5,2.003472222
6,24.96527778
5,76.98472222
7,1.094444444
7,1.043055556
7,15.04097222
6,0.549305556
2,2.988194444
2,4.899305556
8,0.693055556
6,3.85
3,3.163888889
4,17.125
2,1.099305556
3,8.024305556
7,4.043055556
7,6.295138889
7,3.191666667
2,4.760416667
2,33.73333333
3,0.813888889
1,1.995138889
4,2.974305556
2,153.1048611
4,1.072222222
4,12.06666667
7,4.902083333
2,0.034027778
5,4.798611111
8,12.06527778
8,7.9625
7,3.01875
6,2.015277778
10,0.9
4,297.0034722
3,0.144444444
2,0.910416667
1,0.097222222
5,0.048611111
4,0.30625
7,206.8909722
3,47.11805556
3,10.01458333
4,1.090277778
3,4.865277778
3,0.0625
2,52.08958333
3,0.063888889
2,52.09166667
3,1.048611111
2,4.913194444
5,2.705555556
4,100.1881944
3,4.031944444
3,1.896527778
7,7.961805556
13,1.127083333
3,0.275694444
8,7.093055556
8,1.813194444
4,9.259722222
9,1.194444444
3,0.132638889
8,9.007638889
4,4.940972222
5,1.250694444
5,2.292361111
2,6.024305556
7,5.146527778
1,4.776388889
9,1.125694444
10,0.05625
1,4.086111111
2,1.060416667
1,0.79375
1,1.0375
7,0.246527778
8,12.81319444
6,0.249305556
4,3.871527778
2,1.269444444
9,7.004861111
4,10.95
2,0.122916667
7,0.941666667
10,0.761805556
3,0.757638889
1,10.85694444
5,4.954861111
4,11.96319444
3,14.85486111
4,0.059027778
4,6.016666667
3,0.85
4,2.874305556
4,0.709027778
1,8.238888889
7,12.28680556
6,5.265972222
2,61.24722222
2,7.829861111
5,0.908333333
3,6.119444444
2,2.9375
1,5.015972222
4,1.045833333
2,0.24375
1,26.06527778
6,8.4875
8,60.41944444
8,0.142361111
2,2.559027778
4,3.765972222
8,0.906944444
1,0.995138889
7,44.87083333
2,0.035416667
6,2.14375
4,2.579861111
4,44.55972222
3,6.141666667
4,0.170833333
4,4.180555556
9,6.906944444
4,8.976388889
3,7.190972222
4,1.279166667
2,0.124305556
4,26.89791667
4,38.75625
2,50.71319444
1,165.2513889
2,10.18402778
2,9.138194444
4,41.05347222
5,4.0625
2,0.709027778
5,14.04513889
5,20.73263889
2,0.217361111
5,405.1513889
5,12.94513889
5,9.976388889
3,8.135416667
4,15.12777778
2,9.972916667
11,0.689583333
10,130.1083333
4,6.143055556
6,2.009722222
3,0.751388889
8,59.75902778
3,3.795833333
8,32.27638889
1,1.788194444
3,0.209027778
6,1.218055556
2,0.934722222
1,0.034722222
1,7.810416667
1,7.68125
4,7.892361111
2,128.0493056
1,11.20972222
3,0.020833333
4,0.031944444
2,20.9
3,10.80763889
4,20.22222222
3,1.875
6,46.18888889
3,5.724305556
10,0.102777778
13,32.42222222
9,194.7861111
8,0.86875
7,1.147222222
9,0.040972222
7,6.115277778
11,11.11041667
6,4.021527778
5,173.0361111
9,11.20902778
4,1.015277778
6,0.235416667
7,0.234722222
10,9.289583333
4,202.0944444
3,0.113888889
14,0.138194444
13,0.15625
4,1.225694444
4,11.01388889
4,0.078472222
5,1.108333333
3,2.032638889
10,7.370833333
5,5.810416667
11,8.326388889
3,184.1201389
9,0.830555556
7,3.138888889
5,12.00347222
4,6.101388889
7,18.06944444
5,8.204861111
2,10.78263889
4,1.269444444
5,0.15
5,0.146527778
4,0.184722222
3,0.085416667
1,9.936111111
3,30.13680556
3,110.0423611
14,1.227777778
4,9.809722222
4,1.867361111
4,0.828472222
3,0.0875
4,15.10694444
5,18.06388889
4,9.035416667
4,8.867361111
4,3.990277778
2,19.15902778
2,3.905555556
2,0.175
4,4.215972222
2,7.927083333
3,1.919444444
3,25.95
5,0.072916667
5,0.107638889
1,3.808333333
2,3.95625
3,12.87708333
7,14.92291667
2,22.20625
3,5.627083333
2,6.811805556
4,8.76875
1,0.01875
1,15.93194444
2,123.9972222
10,0.827083333
6,78.87361111
5,2.963194444
7,0.708333333
4,0.895138889
4,8.863888889
1,1.090277778
2,13.81458333
2,28.92291667
1,5.121527778
8,5.189583333
2,0.825
14,3.055555556
5,0.305555556
2,6.975694444
4,31.36111111
4,9.890972222
4,2.159722222
3,0.886111111
4,7.106944444
3,0.020833333
2,0.964583333
4,72.14305556
4,22.16944444
4,8.875
2,1.084722222
3,26.93402778
10,0.934722222
6,10.92777778
2,0.1375
4,3.314583333
3,17.14166667
7,6.488194444
8,0.074305556
2,47.23680556
6,0.379166667
3,0.031944444
2,8.215972222
3,8.041666667
3,6.319444444
5,0.227777778
4,0.1125
4,0.066666667
7,5.109027778
2,0.829166667
6,56.72847222
5,0.031944444
5,6.200694444
4,0.308333333
4,0.025694444
4,11.58541667
4,0.020138889
3,37.13958333
6,9.145833333
5,0.759027778
1,23.02916667
4,0.044444444
1,0.013888889
9,5.852777778
3,0.004166667
3,0.004861111
6,14.89861111
7,0.129861111
5,0.123611111
2,0.683333333
8,2.934027778
7,0.140277778
8,4.010416667
5,7.810416667
2,9.8875
3,5.06875
2,9.050694444
8,6.825694444
1,220.7875
3,173.0479167
4,34.23263889
10,0.1125
4,0.924305556
10,2.865277778
3,43.98541667
6,2.079166667
1,8.938194444
3,12.78194444
5,0.244444444
5,0.244444444
15,0.890972222
12,3.013888889
6,7.982638889
5,2.211111111
3,16.04027778
3,26.02986111
5,31.86527778
